,abortion,eth,male,age,educ,repvote,region,state
2682,0,Hispanic,-0.5,18-29,Some college,0.518900234,West,AZ
2683,0,White,0.5,30-39,Some college,0.484032089,Northeast,ME
2684,1,White,-0.5,60-69,4-Year College,0.65670629,South,KY
2685,1,Hispanic,0.5,60-69,Post-grad,0.5266117260000001,South,GA
2686,1,White,-0.5,60-69,Some college,0.547132256,South,TX
2687,1,Other,-0.5,18-29,HS,0.473166666,West,CO
2688,1,Black,-0.5,30-39,Some college,0.338717892,West,CA
2689,1,White,0.5,50-59,4-Year College,0.338717892,West,CA
2690,1,White,0.5,40-49,Some college,0.519037458,South,NC
2691,1,White,0.5,70+,Some college,0.42715809899999996,Northeast,NJ
2692,0,White,0.5,50-59,HS,0.35983750299999995,South,MD
2693,1,Hispanic,-0.5,60-69,HS,0.547132256,South,TX
2694,1,Other,-0.5,50-59,4-Year College,0.338717892,West,CA
2695,1,White,-0.5,50-59,HS,0.409799486,North Central,IL
2696,0,White,0.5,40-49,Post-grad,0.471736237,South,VA
2697,0,Other,0.5,18-29,HS,0.519037458,South,NC
2698,1,Other,0.5,60-69,Some college,0.338717892,West,CA
2699,0,White,-0.5,70+,4-Year College,0.601173095,North Central,IN
2700,1,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
2701,1,Other,-0.5,60-69,HS,0.338717892,West,CA
2702,0,White,-0.5,50-59,Some college,0.518900234,West,AZ
2703,1,Hispanic,-0.5,30-39,Some college,0.547132256,South,TX
2704,0,White,-0.5,70+,4-Year College,0.518900234,West,AZ
2705,0,White,-0.5,50-59,4-Year College,0.59818561,North Central,MO
2706,1,Hispanic,-0.5,30-39,HS,0.5037553579999999,Northeast,PA
2707,1,White,0.5,60-69,Some college,0.506188355,South,FL
2708,0,Other,-0.5,18-29,Post-grad,0.501176682,North Central,MI
2709,0,White,-0.5,60-69,Some college,0.498029716,Northeast,NH
2710,1,White,0.5,40-49,Some college,0.471736237,South,VA
2711,1,White,-0.5,50-59,HS,0.574602564,South,SC
2712,0,White,0.5,50-59,4-Year College,0.338717892,West,CA
2713,1,White,0.5,70+,Post-grad,0.338717892,West,CA
2714,0,White,0.5,30-39,HS,0.518900234,West,AZ
2715,0,White,-0.5,40-49,4-Year College,0.518900234,West,AZ
2716,0,Hispanic,-0.5,30-39,HS,0.518900234,West,AZ
2717,0,Black,-0.5,18-29,HS,0.547132256,South,TX
2718,0,White,-0.5,18-29,4-Year College,0.590898473,South,MS
2719,1,White,0.5,60-69,HS,0.50407989,North Central,WI
2720,0,Other,0.5,18-29,Post-grad,0.547132256,South,TX
2721,0,White,-0.5,70+,4-Year College,0.473166666,West,CO
2722,0,Hispanic,0.5,18-29,No HS,0.518900234,West,AZ
2723,0,White,-0.5,18-29,4-Year College,0.471736237,South,VA
2724,0,Hispanic,0.5,40-49,Some college,0.501176682,North Central,MI
2725,0,Black,-0.5,60-69,Post-grad,0.574602564,South,SC
2726,1,Other,-0.5,50-59,HS,0.547132256,South,TX
2727,1,White,0.5,70+,Some college,0.338717892,West,CA
2728,1,Black,-0.5,30-39,Some college,0.506188355,South,FL
2729,1,White,-0.5,70+,HS,0.518900234,West,AZ
2730,1,White,-0.5,70+,HS,0.5266117260000001,South,GA
2731,1,White,-0.5,30-39,Some college,0.547132256,South,TX
2732,1,White,-0.5,50-59,No HS,0.338717892,West,CA
2733,0,White,-0.5,18-29,4-Year College,0.41213068799999997,West,WA
2734,1,Hispanic,0.5,40-49,4-Year College,0.547132256,South,TX
2735,1,White,-0.5,40-49,HS,0.65670629,South,KY
2736,1,Other,-0.5,30-39,Some college,0.338717892,West,CA
2737,0,White,0.5,50-59,Post-grad,0.547132256,South,TX
2738,1,White,0.5,40-49,4-Year College,0.542676846,North Central,OH
2739,0,White,0.5,60-69,Some college,0.6354767410000001,North Central,NE
2740,0,White,-0.5,50-59,4-Year College,0.519037458,South,NC
2741,0,Black,-0.5,30-39,4-Year College,0.42715809899999996,Northeast,NJ
2742,0,White,0.5,50-59,HS,0.5037553579999999,Northeast,PA
2743,0,White,-0.5,50-59,Post-grad,0.547132256,South,TX
2744,0,Black,0.5,70+,4-Year College,0.643741436,South,AL
2745,0,White,0.5,18-29,4-Year College,0.382275815,Northeast,NY
2746,1,White,-0.5,60-69,HS,0.506188355,South,FL
2747,1,White,-0.5,50-59,HS,0.409799486,North Central,IL
2748,0,Hispanic,0.5,30-39,4-Year College,0.42715809899999996,Northeast,NJ
2749,0,Black,-0.5,30-39,4-Year College,0.409799486,North Central,IL
2750,1,White,0.5,60-69,HS,0.382275815,Northeast,NY
2751,1,White,0.5,60-69,Some college,0.471736237,South,VA
2752,0,Other,-0.5,30-39,Some college,0.41213068799999997,West,WA
2753,0,White,0.5,70+,HS,0.506188355,South,FL
2754,1,Other,0.5,40-49,4-Year College,0.41213068799999997,West,WA
2755,1,White,0.5,60-69,Post-grad,0.6017167720000001,South,LA
2756,0,Hispanic,-0.5,40-49,HS,0.42715809899999996,Northeast,NJ
2757,1,White,-0.5,50-59,Some college,0.518900234,West,AZ
2758,0,White,0.5,30-39,4-Year College,0.547132256,South,TX
2759,1,White,-0.5,40-49,HS,0.506188355,South,FL
2760,1,White,0.5,18-29,No HS,0.41213068799999997,West,WA
2761,0,Other,-0.5,18-29,4-Year College,0.491681431,North Central,MN
2762,1,White,0.5,30-39,4-Year College,0.506188355,South,FL
2763,0,White,0.5,18-29,Some college,0.338717892,West,CA
2764,0,White,-0.5,60-69,No HS,0.42715809899999996,Northeast,NJ
2765,1,White,-0.5,60-69,Some college,0.42715809899999996,Northeast,NJ
2766,1,White,0.5,60-69,Post-grad,0.590898473,South,MS
2767,0,Hispanic,-0.5,18-29,4-Year College,0.547132256,South,TX
2768,1,White,0.5,60-69,Post-grad,0.338717892,West,CA
2769,1,White,-0.5,18-29,No HS,0.721610523,South,WV
2770,0,White,-0.5,60-69,4-Year College,0.471736237,South,VA
2771,1,White,0.5,50-59,Some college,0.611096643,West,MT
2772,0,White,0.5,50-59,Some college,0.409799486,North Central,IL
2773,1,White,-0.5,30-39,HS,0.50407989,North Central,WI
2774,1,White,0.5,50-59,Post-grad,0.721610523,South,WV
2775,0,Black,-0.5,30-39,4-Year College,0.42715809899999996,Northeast,NJ
2776,1,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
2777,0,Hispanic,0.5,60-69,Post-grad,0.506188355,South,FL
2778,0,Black,-0.5,18-29,Some college,0.35348721299999997,Northeast,MA
2779,1,White,-0.5,60-69,Post-grad,0.611096643,West,MT
2780,1,White,0.5,50-59,4-Year College,0.438441611,West,OR
2781,0,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
2782,0,White,0.5,50-59,Some college,0.519037458,South,NC
2783,1,White,-0.5,60-69,Some college,0.5266117260000001,South,GA
2784,0,Black,0.5,40-49,HS,0.59818561,North Central,MO
2785,0,White,0.5,50-59,4-Year College,0.547132256,South,TX
2786,0,White,-0.5,40-49,4-Year College,0.601173095,North Central,IN
2787,0,Hispanic,-0.5,40-49,Some college,0.42715809899999996,Northeast,NJ
2788,1,White,0.5,50-59,4-Year College,0.547132256,South,TX
2789,0,Hispanic,-0.5,30-39,Some college,0.506188355,South,FL
2790,1,White,-0.5,30-39,HS,0.491681431,North Central,MN
2791,0,White,0.5,50-59,Post-grad,0.382275815,Northeast,NY
2792,0,White,-0.5,30-39,HS,0.6428513770000001,South,AR
2793,0,White,-0.5,18-29,Some college,0.41213068799999997,West,WA
2794,1,White,0.5,60-69,HS,0.659718581,North Central,SD
2795,0,White,0.5,40-49,HS,0.5037553579999999,Northeast,PA
2796,0,White,-0.5,70+,Some college,0.41213068799999997,West,WA
2797,1,White,0.5,70+,Post-grad,0.623836582,West,UT
2798,0,Hispanic,0.5,70+,Post-grad,0.547132256,South,TX
2799,0,White,-0.5,40-49,Post-grad,0.59818561,North Central,MO
2800,0,Black,-0.5,30-39,Some college,0.5266117260000001,South,GA
2801,1,White,0.5,50-59,Post-grad,0.5037553579999999,Northeast,PA
2802,1,White,-0.5,60-69,HS,0.5266117260000001,South,GA
2803,0,White,0.5,30-39,4-Year College,0.471736237,South,VA
2804,0,Other,-0.5,18-29,HS,0.501176682,North Central,MI
2805,0,Black,-0.5,18-29,4-Year College,0.501176682,North Central,MI
2806,0,White,0.5,60-69,4-Year College,0.5266117260000001,South,GA
2807,0,White,0.5,50-59,4-Year College,0.643741436,South,AL
2808,0,White,-0.5,40-49,No HS,0.338717892,West,CA
2809,1,White,-0.5,50-59,Some college,0.338717892,West,CA
2810,1,White,-0.5,40-49,HS,0.5037553579999999,Northeast,PA
2811,0,White,-0.5,50-59,Some college,0.42715809899999996,Northeast,NJ
2812,0,Black,-0.5,18-29,HS,0.518900234,West,AZ
2813,1,White,-0.5,60-69,Some college,0.518900234,West,AZ
2814,0,White,-0.5,30-39,4-Year College,0.498029716,Northeast,NH
2815,0,White,-0.5,18-29,4-Year College,0.6017167720000001,South,LA
2816,1,Hispanic,0.5,18-29,Some college,0.338717892,West,CA
2817,0,White,-0.5,18-29,HS,0.698092429,North Central,ND
2818,0,White,0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
2819,0,Other,-0.5,60-69,HS,0.471736237,South,VA
2820,1,White,0.5,60-69,HS,0.6428513770000001,South,AR
2821,0,White,0.5,18-29,Post-grad,0.471736237,South,VA
2822,1,White,0.5,50-59,4-Year College,0.50407989,North Central,WI
2823,0,Other,-0.5,30-39,Some college,0.501176682,North Central,MI
2824,1,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
2825,0,Other,0.5,18-29,Post-grad,0.338717892,West,CA
2826,1,Black,-0.5,18-29,HS,0.5266117260000001,South,GA
2827,0,White,-0.5,60-69,Post-grad,0.506188355,South,FL
2828,0,White,-0.5,70+,Post-grad,0.35983750299999995,South,MD
2829,1,White,0.5,60-69,Post-grad,0.409799486,North Central,IL
2830,1,White,-0.5,50-59,4-Year College,0.547132256,South,TX
2831,1,White,-0.5,30-39,4-Year College,0.50407989,North Central,WI
2832,0,White,0.5,18-29,4-Year College,0.438441611,West,OR
2833,1,White,0.5,50-59,4-Year College,0.41213068799999997,West,WA
2834,0,Other,-0.5,18-29,4-Year College,0.471736237,South,VA
2835,0,White,-0.5,70+,HS,0.506188355,South,FL
2836,1,White,0.5,50-59,4-Year College,0.65670629,South,KY
2837,1,White,0.5,30-39,Some college,0.501176682,North Central,MI
2838,0,White,-0.5,30-39,HS,0.35983750299999995,South,MD
2839,0,White,-0.5,60-69,Some college,0.643741436,South,AL
2840,1,White,0.5,30-39,4-Year College,0.484032089,Northeast,ME
2841,1,White,0.5,30-39,Some college,0.35983750299999995,South,MD
2842,1,White,0.5,40-49,Some college,0.547132256,South,TX
2843,1,White,0.5,50-59,HS,0.547132256,South,TX
2844,1,Black,0.5,30-39,4-Year College,0.63624343,South,TN
2845,1,Other,0.5,60-69,Post-grad,0.487062906,West,NV
2846,1,White,0.5,50-59,Post-grad,0.547132256,South,TX
2847,0,White,0.5,60-69,HS,0.35348721299999997,Northeast,MA
2848,1,White,0.5,60-69,4-Year College,0.473166666,West,CO
2849,1,White,0.5,60-69,4-Year College,0.35348721299999997,Northeast,MA
2850,0,White,0.5,18-29,Some college,0.50407989,North Central,WI
2851,0,White,0.5,60-69,Post-grad,0.338717892,West,CA
2852,1,White,-0.5,40-49,HS,0.498029716,Northeast,NH
2853,1,White,-0.5,40-49,Post-grad,0.601173095,North Central,IN
2854,0,Black,-0.5,18-29,Some college,0.63624343,South,TN
2855,1,White,-0.5,60-69,4-Year College,0.471736237,South,VA
2856,1,White,0.5,50-59,Some college,0.519037458,South,NC
2857,0,White,0.5,18-29,HS,0.63624343,South,TN
2858,0,White,0.5,30-39,4-Year College,0.547132256,South,TX
2859,0,White,0.5,30-39,4-Year College,0.50407989,North Central,WI
2860,0,White,0.5,30-39,HS,0.501176682,North Central,MI
2861,0,White,-0.5,60-69,4-Year College,0.59818561,North Central,MO
2862,1,White,0.5,50-59,Post-grad,0.35348721299999997,Northeast,MA
2863,1,Other,0.5,50-59,HS,0.547132256,South,TX
2864,0,White,0.5,60-69,HS,0.506188355,South,FL
2865,1,White,-0.5,18-29,Some college,0.518900234,West,AZ
2866,1,White,-0.5,40-49,No HS,0.409799486,North Central,IL
2867,0,White,-0.5,60-69,Some college,0.6428513770000001,South,AR
2868,0,White,-0.5,60-69,HS,0.41213068799999997,West,WA
2869,1,White,0.5,60-69,HS,0.506188355,South,FL
2870,1,White,-0.5,60-69,HS,0.471736237,South,VA
2871,1,White,0.5,40-49,4-Year College,0.491681431,North Central,MN
2872,1,White,0.5,60-69,No HS,0.547132256,South,TX
2873,1,Black,-0.5,60-69,HS,0.35348721299999997,Northeast,MA
2874,0,White,0.5,70+,HS,0.409799486,North Central,IL
2875,1,White,-0.5,50-59,Some college,0.63624343,South,TN
2876,1,White,0.5,50-59,Some college,0.501176682,North Central,MI
2877,1,Other,0.5,40-49,Post-grad,0.63624343,South,TN
2878,0,White,-0.5,60-69,No HS,0.35983750299999995,South,MD
2879,1,White,-0.5,18-29,Some college,0.65670629,South,KY
2880,1,White,-0.5,30-39,Some college,0.683101767,West,ID
2881,1,Other,0.5,40-49,No HS,0.506188355,South,FL
2882,0,White,-0.5,60-69,Post-grad,0.42715809899999996,Northeast,NJ
2883,1,White,-0.5,40-49,Some college,0.382275815,Northeast,NY
2884,0,Hispanic,-0.5,60-69,HS,0.428584525,Northeast,CT
2885,1,White,-0.5,30-39,HS,0.409799486,North Central,IL
2886,1,Other,0.5,40-49,Post-grad,0.506188355,South,FL
2887,1,White,0.5,50-59,Post-grad,0.409799486,North Central,IL
2888,0,Other,0.5,30-39,Some college,0.471736237,South,VA
2889,0,White,-0.5,70+,HS,0.519037458,South,NC
2890,1,White,-0.5,18-29,4-Year College,0.547132256,South,TX
2891,0,White,0.5,50-59,HS,0.6017167720000001,South,LA
2892,0,White,0.5,70+,Post-grad,0.487062906,West,NV
2893,0,Hispanic,-0.5,30-39,No HS,0.409799486,North Central,IL
2894,1,White,0.5,40-49,4-Year College,0.409799486,North Central,IL
2895,0,White,-0.5,30-39,4-Year College,0.542676846,North Central,OH
2896,1,White,0.5,60-69,4-Year College,0.547132256,South,TX
2897,1,White,0.5,50-59,Post-grad,0.338717892,West,CA
2898,0,Other,-0.5,18-29,Some college,0.41213068799999997,West,WA
2899,1,White,0.5,50-59,HS,0.5266117260000001,South,GA
2900,0,White,0.5,30-39,HS,0.5037553579999999,Northeast,PA
2901,0,Black,-0.5,30-39,4-Year College,0.338717892,West,CA
2902,1,Other,0.5,30-39,Post-grad,0.41213068799999997,West,WA
2903,1,White,0.5,50-59,4-Year College,0.5266117260000001,South,GA
2904,0,White,0.5,40-49,HS,0.41213068799999997,West,WA
2905,0,White,-0.5,18-29,HS,0.471736237,South,VA
2906,0,White,-0.5,40-49,Some college,0.501176682,North Central,MI
2907,0,Other,0.5,40-49,4-Year College,0.338717892,West,CA
2908,0,Black,-0.5,50-59,4-Year College,0.693047372,South,OK
2909,1,White,0.5,50-59,Some college,0.542676846,North Central,OH
2910,0,White,-0.5,18-29,HS,0.59818561,North Central,MO
2911,1,White,-0.5,18-29,Some college,0.501176682,North Central,MI
2912,0,Hispanic,0.5,30-39,Some college,0.42715809899999996,Northeast,NJ
2913,0,White,-0.5,18-29,HS,0.501176682,North Central,MI
2914,0,White,0.5,50-59,4-Year College,0.5266117260000001,South,GA
2915,0,White,0.5,30-39,HS,0.506188355,South,FL
2916,1,Black,0.5,30-39,4-Year College,0.506188355,South,FL
2917,1,White,-0.5,60-69,HS,0.683101767,West,ID
2918,0,White,-0.5,30-39,4-Year College,0.5037553579999999,Northeast,PA
2919,0,White,-0.5,18-29,HS,0.409799486,North Central,IL
2920,0,Black,-0.5,50-59,4-Year College,0.471736237,South,VA
2921,1,White,-0.5,70+,HS,0.471736237,South,VA
2922,1,White,-0.5,18-29,4-Year College,0.693047372,South,OK
2923,1,Other,-0.5,30-39,4-Year College,0.473166666,West,CO
2924,0,White,0.5,60-69,HS,0.501176682,North Central,MI
2925,0,Hispanic,-0.5,30-39,Some college,0.518900234,West,AZ
2926,0,Other,-0.5,18-29,4-Year College,0.382275815,Northeast,NY
2927,1,Hispanic,-0.5,30-39,No HS,0.518900234,West,AZ
2928,1,White,0.5,60-69,Post-grad,0.590898473,South,MS
2929,1,Hispanic,0.5,40-49,No HS,0.506188355,South,FL
2930,0,White,0.5,50-59,4-Year College,0.50407989,North Central,WI
2931,0,White,0.5,30-39,Post-grad,0.491681431,North Central,MN
2932,0,White,-0.5,50-59,Post-grad,0.382275815,Northeast,NY
2933,0,White,0.5,50-59,Some college,0.519037458,South,NC
2934,0,White,-0.5,18-29,Some college,0.63624343,South,TN
2935,0,White,-0.5,50-59,No HS,0.338717892,West,CA
2936,1,White,-0.5,40-49,Some college,0.590898473,South,MS
2937,1,White,0.5,50-59,Post-grad,0.547132256,South,TX
2938,0,White,-0.5,60-69,Some college,0.519037458,South,NC
2939,0,Other,-0.5,18-29,No HS,0.65670629,South,KY
2940,0,White,-0.5,70+,Post-grad,0.382275815,Northeast,NY
2941,1,White,-0.5,40-49,HS,0.338717892,West,CA
2942,0,White,0.5,40-49,HS,0.611096643,West,MT
2943,0,White,0.5,60-69,Some college,0.382275815,Northeast,NY
2944,1,White,-0.5,70+,Some college,0.5266117260000001,South,GA
2945,0,White,0.5,60-69,4-Year College,0.382275815,Northeast,NY
2946,1,White,-0.5,40-49,4-Year College,0.550635478,North Central,IA
2947,0,Black,-0.5,40-49,4-Year College,0.5266117260000001,South,GA
2948,1,White,0.5,50-59,Some college,0.506188355,South,FL
2949,1,White,-0.5,30-39,HS,0.506188355,South,FL
2950,0,Other,-0.5,18-29,HS,0.643741436,South,AL
2951,0,White,-0.5,30-39,Some college,0.59818561,North Central,MO
2952,0,White,0.5,60-69,Post-grad,0.453492051,West,NM
2953,1,Hispanic,-0.5,60-69,4-Year College,0.409799486,North Central,IL
2954,0,Hispanic,-0.5,50-59,Some college,0.382275815,Northeast,NY
2955,1,White,0.5,70+,4-Year College,0.6017167720000001,South,LA
2956,1,Hispanic,-0.5,40-49,4-Year College,0.547132256,South,TX
2957,0,Black,-0.5,50-59,Some college,0.547132256,South,TX
2958,0,White,-0.5,50-59,4-Year College,0.382275815,Northeast,NY
2959,0,White,-0.5,60-69,HS,0.659718581,North Central,SD
2960,0,White,-0.5,18-29,4-Year College,0.438441611,West,OR
2961,1,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
2962,1,White,0.5,70+,4-Year College,0.35983750299999995,South,MD
2963,0,White,-0.5,60-69,Some college,0.41213068799999997,West,WA
2964,0,White,-0.5,40-49,Some college,0.501176682,North Central,MI
2965,0,White,0.5,40-49,HS,0.519037458,South,NC
2966,0,White,-0.5,40-49,HS,0.50407989,North Central,WI
2967,1,Hispanic,-0.5,30-39,HS,0.506188355,South,FL
2968,0,White,-0.5,30-39,Some college,0.65670629,South,KY
2969,0,White,-0.5,60-69,HS,0.471736237,South,VA
2970,1,White,-0.5,50-59,No HS,0.693047372,South,OK
2971,1,Hispanic,-0.5,40-49,4-Year College,0.542676846,North Central,OH
2972,0,White,-0.5,60-69,4-Year College,0.63624343,South,TN
2973,1,White,-0.5,18-29,Some college,0.550635478,North Central,IA
2974,0,White,0.5,50-59,4-Year College,0.338717892,West,CA
2975,0,White,0.5,60-69,Some college,0.473166666,West,CO
2976,0,Black,0.5,70+,HS,0.382275815,Northeast,NY
2977,1,White,-0.5,70+,HS,0.693047372,South,OK
2978,1,White,0.5,60-69,4-Year College,0.519037458,South,NC
2979,1,Hispanic,0.5,18-29,Some college,0.683101767,West,ID
2980,0,Hispanic,0.5,18-29,HS,0.5037553579999999,Northeast,PA
2981,1,White,0.5,40-49,HS,0.542676846,North Central,OH
2982,1,White,0.5,50-59,HS,0.35348721299999997,Northeast,MA
2983,1,White,0.5,70+,Some college,0.438441611,West,OR
2984,0,White,-0.5,40-49,No HS,0.519037458,South,NC
2985,1,White,0.5,30-39,4-Year College,0.473166666,West,CO
2986,1,Hispanic,-0.5,40-49,Some college,0.506188355,South,FL
2987,1,Other,0.5,18-29,Some college,0.382275815,Northeast,NY
2988,0,Hispanic,-0.5,70+,HS,0.338717892,West,CA
2989,1,Other,-0.5,30-39,4-Year College,0.519037458,South,NC
2990,0,White,-0.5,18-29,Some college,0.338717892,West,CA
2991,0,Other,-0.5,40-49,4-Year College,0.428584525,Northeast,CT
2992,1,White,-0.5,18-29,HS,0.5037553579999999,Northeast,PA
2993,1,White,-0.5,50-59,HS,0.409799486,North Central,IL
2994,0,White,0.5,30-39,HS,0.519037458,South,NC
2995,1,White,0.5,70+,4-Year College,0.683101767,West,ID
2996,0,White,0.5,60-69,Post-grad,0.42715809899999996,Northeast,NJ
2997,0,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
2998,1,White,-0.5,30-39,Some college,0.382275815,Northeast,NY
2999,1,Hispanic,-0.5,18-29,Post-grad,0.409799486,North Central,IL
3000,1,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
3001,0,Black,-0.5,18-29,HS,0.471736237,South,VA
3002,1,White,0.5,40-49,Some college,0.547132256,South,TX
3003,0,White,-0.5,18-29,Post-grad,0.547132256,South,TX
3004,0,White,-0.5,30-39,Some college,0.484032089,Northeast,ME
3005,0,White,0.5,70+,Post-grad,0.409799486,North Central,IL
3006,0,White,0.5,18-29,4-Year College,0.623836582,West,UT
3007,0,White,-0.5,60-69,4-Year College,0.59818561,North Central,MO
3008,1,White,0.5,60-69,HS,0.6017167720000001,South,LA
3009,0,White,0.5,30-39,Some college,0.5266117260000001,South,GA
3010,1,White,0.5,40-49,HS,0.5037553579999999,Northeast,PA
3011,1,White,-0.5,70+,HS,0.65670629,South,KY
3012,0,White,-0.5,60-69,Some college,0.506188355,South,FL
3013,1,Black,0.5,40-49,No HS,0.471736237,South,VA
3014,0,White,-0.5,50-59,Post-grad,0.59818561,North Central,MO
3015,1,White,-0.5,18-29,HS,0.5037553579999999,Northeast,PA
3016,0,White,0.5,40-49,Some college,0.42715809899999996,Northeast,NJ
3017,0,White,-0.5,18-29,4-Year College,0.409799486,North Central,IL
3018,0,Other,-0.5,40-49,HS,0.325586625,West,HI
3019,0,White,0.5,50-59,Some college,0.550635478,North Central,IA
3020,0,White,-0.5,30-39,HS,0.659718581,North Central,SD
3021,0,White,-0.5,60-69,4-Year College,0.338717892,West,CA
3022,0,Black,0.5,30-39,Some college,0.42715809899999996,Northeast,NJ
3023,1,White,-0.5,40-49,Some college,0.5037553579999999,Northeast,PA
3024,1,White,0.5,70+,Post-grad,0.338717892,West,CA
3025,1,White,0.5,40-49,Some college,0.6354767410000001,North Central,NE
3026,0,White,-0.5,18-29,HS,0.41213068799999997,West,WA
3027,1,White,-0.5,18-29,4-Year College,0.643741436,South,AL
3028,1,White,-0.5,60-69,HS,0.501176682,North Central,MI
3029,0,White,0.5,30-39,4-Year College,0.6354767410000001,North Central,NE
3030,1,Hispanic,0.5,40-49,No HS,0.518900234,West,AZ
3031,0,White,-0.5,40-49,4-Year College,0.471736237,South,VA
3032,0,Hispanic,0.5,18-29,Some college,0.506188355,South,FL
3033,0,White,-0.5,70+,Post-grad,0.338717892,West,CA
3034,0,White,-0.5,40-49,Some college,0.35348721299999997,Northeast,MA
3035,1,White,0.5,40-49,HS,0.5037553579999999,Northeast,PA
3036,0,Black,0.5,30-39,HS,0.643741436,South,AL
3037,1,Other,0.5,18-29,HS,0.338717892,West,CA
3038,1,Other,-0.5,50-59,Post-grad,0.547132256,South,TX
3039,1,White,-0.5,60-69,Some college,0.438441611,West,OR
3040,0,Black,-0.5,50-59,4-Year College,0.428584525,Northeast,CT
3041,1,White,0.5,50-59,HS,0.6017167720000001,South,LA
3042,1,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
3043,0,White,0.5,40-49,Some college,0.506188355,South,FL
3044,0,White,-0.5,18-29,4-Year College,0.35983750299999995,South,MD
3045,0,White,0.5,50-59,Post-grad,0.338717892,West,CA
3046,1,White,-0.5,60-69,HS,0.440013786,South,DE
3047,0,White,-0.5,50-59,No HS,0.550635478,North Central,IA
3048,1,White,0.5,70+,Post-grad,0.65670629,South,KY
3049,0,White,0.5,40-49,4-Year College,0.6354767410000001,North Central,NE
3050,1,White,-0.5,60-69,HS,0.518900234,West,AZ
3051,1,Black,0.5,50-59,Some college,0.491681431,North Central,MN
3052,0,White,-0.5,18-29,Some college,0.382275815,Northeast,NY
3053,0,White,0.5,60-69,Post-grad,0.35983750299999995,South,MD
3054,0,White,-0.5,60-69,HS,0.506188355,South,FL
3055,0,Hispanic,0.5,60-69,Post-grad,0.42715809899999996,Northeast,NJ
3056,0,White,-0.5,18-29,4-Year College,0.35348721299999997,Northeast,MA
3057,0,White,0.5,18-29,HS,0.41213068799999997,West,WA
3058,0,White,-0.5,50-59,Some college,0.547132256,South,TX
3059,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
3060,0,Other,-0.5,50-59,Some college,0.428584525,Northeast,CT
3061,0,White,-0.5,18-29,HS,0.491681431,North Central,MN
3062,1,White,0.5,30-39,4-Year College,0.338717892,West,CA
3063,1,White,-0.5,30-39,4-Year College,0.623836582,West,UT
3064,0,White,-0.5,18-29,No HS,0.5266117260000001,South,GA
3065,0,Hispanic,0.5,30-39,4-Year College,0.547132256,South,TX
3066,0,Other,-0.5,18-29,Post-grad,0.338717892,West,CA
3067,0,White,0.5,18-29,HS,0.547132256,South,TX
3068,0,White,-0.5,18-29,Some college,0.683101767,West,ID
3069,1,Hispanic,0.5,40-49,4-Year College,0.473166666,West,CO
3070,1,White,0.5,50-59,Some college,0.550635478,North Central,IA
3071,0,White,-0.5,40-49,Some college,0.574602564,South,SC
3072,1,White,-0.5,50-59,HS,0.519037458,South,NC
3073,1,White,-0.5,40-49,4-Year College,0.643741436,South,AL
3074,1,White,0.5,30-39,HS,0.409799486,North Central,IL
3075,0,White,0.5,30-39,HS,0.611096643,West,MT
3076,0,White,-0.5,50-59,Post-grad,0.409799486,North Central,IL
3077,0,Black,-0.5,50-59,HS,0.506188355,South,FL
3078,0,White,0.5,70+,Post-grad,0.601173095,North Central,IN
3079,0,White,0.5,30-39,4-Year College,0.519037458,South,NC
3080,1,White,-0.5,70+,HS,0.501176682,North Central,MI
3081,1,White,0.5,70+,HS,0.42715809899999996,Northeast,NJ
3082,1,White,0.5,50-59,HS,0.409799486,North Central,IL
3083,0,White,-0.5,18-29,Post-grad,0.438441611,West,OR
3084,1,White,0.5,50-59,Post-grad,0.506188355,South,FL
3085,1,White,0.5,60-69,Some college,0.547132256,South,TX
3086,1,White,-0.5,18-29,HS,0.601173095,North Central,IN
3087,0,White,0.5,50-59,HS,0.518900234,West,AZ
3088,1,White,-0.5,70+,HS,0.487062906,West,NV
3089,1,White,-0.5,60-69,Some college,0.5266117260000001,South,GA
3090,0,White,-0.5,70+,Some college,0.518900234,West,AZ
3091,1,White,0.5,40-49,HS,0.721610523,South,WV
3092,1,White,-0.5,30-39,No HS,0.6017167720000001,South,LA
3093,0,White,-0.5,18-29,4-Year College,0.35348721299999997,Northeast,MA
3094,1,White,-0.5,60-69,HS,0.471736237,South,VA
3095,0,White,0.5,60-69,Some college,0.698092429,North Central,ND
3096,0,Hispanic,-0.5,18-29,Some college,0.35348721299999997,Northeast,MA
3097,1,White,-0.5,40-49,HS,0.601173095,North Central,IN
3098,1,White,0.5,60-69,HS,0.519037458,South,NC
3099,1,White,0.5,70+,4-Year College,0.41213068799999997,West,WA
3100,1,White,-0.5,40-49,4-Year College,0.542676846,North Central,OH
3101,1,White,-0.5,60-69,HS,0.519037458,South,NC
